STATION,DATE,PRCP,ACMH,ACSH,PSUN,TSUN,TMAX,TMIN,AWND
GHCND:USW00023160,19801220,0,60,80,100,600,178,83,-9999
GHCND:USW00023160,19801221,0,10,10,100,600,222,89,-9999
GHCND:USW00023160,19801222,0,10,10,100,600,239,61,-9999
GHCND:USW00023160,19801223,0,20,50,100,606,222,61,-9999
GHCND:USW00023160,19801224,0,0,0,100,606,239,56,-9999
GHCND:USW00023160,19801225,0,30,60,95,570,250,67,-9999
GHCND:USW00023160,19801226,0,30,70,100,606,250,50,-9999
GHCND:USW00023160,19801227,0,40,80,98,588,267,78,-9999
GHCND:USW00023160,19801228,0,50,80,98,594,256,83,-9999
GHCND:USW00023160,19801229,0,50,70,89,534,244,78,-9999
GHCND:USW00023160,19801230,0,0,0,100,606,228,128,-9999
GHCND:USW00023160,19801231,0,70,90,84,510,239,83,-9999
GHCND:USW00023160,19810101,0,40,20,97,588,261,94,-9999
GHCND:USW00023160,19810102,0,0,0,100,606,244,89,-9999
GHCND:USW00023160,19810103,0,40,40,95,582,239,83,-9999
GHCND:USW00023160,19810104,0,80,100,73,444,233,100,-9999
GHCND:USW00023160,19810105,0,60,70,71,432,228,78,-9999
GHCND:USW00023160,19810106,0,90,100,73,444,200,78,-9999
GHCND:USW00023160,19810107,74,90,100,55,336,156,100,-9999
GHCND:USW00023160,19810108,0,50,70,93,570,167,61,-9999
GHCND:USW00023160,19810109,0,0,0,100,612,206,44,-9999
GHCND:USW00023160,19810110,0,90,90,57,354,211,117,-9999
GHCND:USW00023160,19810111,15,100,100,35,216,167,128,-9999
GHCND:USW00023160,19810112,180,100,100,24,150,144,94,-9999
GHCND:USW00023160,19810113,5,60,90,78,480,161,83,-9999
GHCND:USW00023160,19810114,0,70,90,84,522,189,72,-9999
GHCND:USW00023160,19810115,3,80,100,84,522,194,83,-9999
GHCND:USW00023160,19810116,51,90,90,50,306,167,106,-9999
GHCND:USW00023160,19810117,0,40,30,91,564,139,67,-9999
GHCND:USW00023160,19810118,0,0,0,100,618,144,44,-9999
GHCND:USW00023160,19810119,0,10,10,97,600,172,17,-9999
GHCND:USW00023160,19810120,0,40,40,96,600,178,44,-9999
GHCND:USW00023160,19810121,0,0,0,98,612,194,33,-9999
GHCND:USW00023160,19810122,0,0,0,100,624,200,33,-9999
GHCND:USW00023160,19810123,0,80,100,88,552,217,50,-9999
GHCND:USW00023160,19810124,0,90,100,84,528,194,61,-9999
GHCND:USW00023160,19810125,0,90,90,88,552,172,67,-9999
GHCND:USW00023160,19810126,0,20,10,93,582,172,39,-9999
GHCND:USW00023160,19810127,0,40,40,97,612,172,22,-9999
GHCND:USW00023160,19810128,0,70,100,87,552,189,50,-9999
GHCND:USW00023160,19810129,0,10,0,100,636,178,39,-9999
GHCND:USW00023160,19810130,0,50,70,96,606,194,33,-9999
GHCND:USW00023160,19810131,0,20,20,100,636,117,22,-9999
GHCND:USW00023160,19810201,0,0,0,100,642,128,-17,-9999
GHCND:USW00023160,19810202,0,70,90,94,606,183,-17,-9999
GHCND:USW00023160,19810203,0,70,100,83,528,194,33,-9999
GHCND:USW00023160,19810204,0,0,0,100,642,183,17,-9999
GHCND:USW00023160,19810205,0,30,50,97,630,183,11,-9999
GHCND:USW00023160,19810206,0,70,100,69,444,183,33,-9999
GHCND:USW00023160,19810207,0,20,10,100,648,194,22,-9999
GHCND:USW00023160,19810208,15,70,90,70,456,189,33,-9999
GHCND:USW00023160,19810209,145,100,100,35,228,150,89,-9999
GHCND:USW00023160,19810210,0,50,70,41,270,161,67,-9999
GHCND:USW00023160,19810211,0,30,50,90,594,194,44,-9999
GHCND:USW00023160,19810212,0,60,80,75,492,206,39,-9999
GHCND:USW00023160,19810213,0,30,20,91,600,239,78,-9999
GHCND:USW00023160,19810214,0,50,20,92,606,267,128,-9999
GHCND:USW00023160,19810215,0,50,40,90,594,250,83,-9999
GHCND:USW00023160,19810216,0,40,40,96,636,261,72,-9999
GHCND:USW00023160,19810217,0,60,40,86,576,261,106,-9999
GHCND:USW00023160,19810218,0,0,0,100,666,261,89,-9999
GHCND:USW00023160,19810219,0,0,0,100,672,294,94,-9999
GHCND:USW00023160,19810220,0,40,80,91,612,289,106,-9999
GHCND:USW00023160,19810221,0,0,0,100,672,200,67,-9999
GHCND:USW00023160,19810222,0,0,0,100,678,233,28,-9999
GHCND:USW00023160,19810223,0,0,0,100,678,267,50,-9999
GHCND:USW00023160,19810224,0,0,0,100,678,261,72,-9999
GHCND:USW00023160,19810225,0,60,60,94,642,233,72,-9999
GHCND:USW00023160,19810226,0,100,100,18,120,183,122,-9999
GHCND:USW00023160,19810227,0,90,100,39,264,206,100,-9999
GHCND:USW00023160,19810228,20,80,70,66,456,233,106,-9999
GHCND:USW00023160,19810301,0,50,70,69,474,211,72,-9999
GHCND:USW00023160,19810302,173,100,100,7,48,156,78,-9999
GHCND:USW00023160,19810303,152,90,100,27,186,117,61,-9999
GHCND:USW00023160,19810304,8,80,70,51,360,156,56,-9999
GHCND:USW00023160,19810305,89,80,90,42,294,178,50,-9999
GHCND:USW00023160,19810306,48,80,90,38,270,100,39,-9999
GHCND:USW00023160,19810307,0,40,40,77,540,144,44,-9999
GHCND:USW00023160,19810308,0,30,30,95,672,194,33,-9999
GHCND:USW00023160,19810309,0,10,0,99,702,222,72,-9999
GHCND:USW00023160,19810310,0,20,10,88,624,222,78,-9999
GHCND:USW00023160,19810311,0,20,20,97,690,228,78,-9999
GHCND:USW00023160,19810312,0,40,40,77,546,200,94,-9999
GHCND:USW00023160,19810313,0,40,20,95,678,217,72,-9999
GHCND:USW00023160,19810314,0,30,10,85,612,161,83,-9999
GHCND:USW00023160,19810315,0,70,100,86,618,211,44,-9999
GHCND:USW00023160,19810316,0,80,100,96,690,233,78,-9999
GHCND:USW00023160,19810317,0,50,80,93,672,222,56,-9999
GHCND:USW00023160,19810318,0,10,0,100,726,233,72,-9999
GHCND:USW00023160,19810319,0,90,100,80,582,272,94,-9999
GHCND:USW00023160,19810320,33,90,100,8,60,194,89,-9999
GHCND:USW00023160,19810321,0,30,10,96,702,189,67,-9999
GHCND:USW00023160,19810322,0,10,0,100,732,228,61,-9999
GHCND:USW00023160,19810323,0,10,0,100,732,256,67,-9999
GHCND:USW00023160,19810324,0,10,10,98,720,256,94,-9999
GHCND:USW00023160,19810325,0,30,40,99,726,283,94,-9999
GHCND:USW00023160,19810326,0,40,60,97,720,283,111,-9999
GHCND:USW00023160,19810327,0,80,90,64,474,150,89,-9999
GHCND:USW00023160,19810328,0,60,50,81,600,178,50,-9999
GHCND:USW00023160,19810329,0,10,0,100,744,211,67,-9999
GHCND:USW00023160,19810330,0,20,40,100,750,256,72,-9999
GHCND:USW00023160,19810331,0,0,0,100,750,256,83,-9999
GHCND:USW00023160,19810401,0,0,0,100,750,289,89,-9999
GHCND:USW00023160,19810402,8,70,80,58,438,222,83,-9999
GHCND:USW00023160,19810403,33,40,50,77,582,161,44,-9999
GHCND:USW00023160,19810404,0,0,0,100,756,211,33,-9999
GHCND:USW00023160,19810405,0,40,40,97,738,283,78,-9999
GHCND:USW00023160,19810406,0,50,50,84,642,317,150,-9999
GHCND:USW00023160,19810407,0,0,0,100,762,294,117,-9999
GHCND:USW00023160,19810408,0,0,0,100,762,289,89,-9999
GHCND:USW00023160,19810409,0,0,0,100,768,306,78,-9999
GHCND:USW00023160,19810410,0,10,0,100,768,306,117,-9999
GHCND:USW00023160,19810411,0,50,40,94,720,294,89,-9999
GHCND:USW00023160,19810412,0,90,90,21,162,272,172,-9999
GHCND:USW00023160,19810413,0,30,20,100,774,294,128,-9999
GHCND:USW00023160,19810414,0,60,90,96,744,317,139,-9999
GHCND:USW00023160,19810415,0,40,40,97,756,294,172,-9999
GHCND:USW00023160,19810416,0,90,100,71,552,300,183,-9999
GHCND:USW00023160,19810417,0,80,70,50,390,294,178,-9999
GHCND:USW00023160,19810418,0,40,30,90,702,283,156,-9999
GHCND:USW00023160,19810419,0,50,80,94,738,261,128,-9999
GHCND:USW00023160,19810420,0,60,60,97,762,272,78,-9999
GHCND:USW00023160,19810421,0,30,30,99,786,272,94,-9999
GHCND:USW00023160,19810422,0,50,50,85,672,294,94,-9999
GHCND:USW00023160,19810423,0,0,10,100,792,272,117,-9999
GHCND:USW00023160,19810424,0,0,0,100,792,300,144,-9999
GHCND:USW00023160,19810425,0,0,0,100,798,328,144,-9999
GHCND:USW00023160,19810426,0,60,70,98,780,333,150,-9999
GHCND:USW00023160,19810427,0,90,100,78,624,306,156,-9999
GHCND:USW00023160,19810428,0,40,40,95,756,328,150,-9999
GHCND:USW00023160,19810429,0,20,10,96,774,344,172,-9999
GHCND:USW00023160,19810430,102,50,40,72,576,322,167,-9999
GHCND:USW00023160,19810501,64,80,90,51,408,250,156,-9999
GHCND:USW00023160,19810502,0,30,20,100,810,289,133,-9999
GHCND:USW00023160,19810503,0,30,40,97,786,300,167,-9999
GHCND:USW00023160,19810504,0,0,0,100,810,306,139,-9999
GHCND:USW00023160,19810505,0,0,0,100,816,317,144,-9999
GHCND:USW00023160,19810506,0,30,40,97,792,322,128,-9999
GHCND:USW00023160,19810507,0,0,0,100,816,311,139,-9999
GHCND:USW00023160,19810508,0,0,0,100,816,300,144,-9999
GHCND:USW00023160,19810509,0,0,0,100,822,300,128,-9999
GHCND:USW00023160,19810510,0,20,30,100,822,322,117,-9999
GHCND:USW00023160,19810511,0,0,0,100,822,339,150,-9999
GHCND:USW00023160,19810512,0,0,0,100,822,328,161,-9999
GHCND:USW00023160,19810513,0,0,0,100,828,322,161,-9999
GHCND:USW00023160,19810514,0,10,10,100,822,333,156,-9999
GHCND:USW00023160,19810515,0,40,60,100,828,283,167,-9999
GHCND:USW00023160,19810516,0,30,40,100,828,278,150,-9999
GHCND:USW00023160,19810517,0,30,30,89,738,267,150,-9999
GHCND:USW00023160,19810518,0,0,0,100,834,317,106,-9999
GHCND:USW00023160,19810519,0,50,60,72,600,339,150,-9999
GHCND:USW00023160,19810520,0,50,50,95,792,300,178,-9999
GHCND:USW00023160,19810521,0,0,0,100,834,278,111,-9999
GHCND:USW00023160,19810522,0,60,70,88,738,294,117,-9999
GHCND:USW00023160,19810523,0,50,40,88,738,311,172,-9999
GHCND:USW00023160,19810524,0,20,20,97,816,322,139,-9999
GHCND:USW00023160,19810525,0,40,40,99,828,339,161,-9999
GHCND:USW00023160,19810526,0,80,100,82,690,339,178,-9999
GHCND:USW00023160,19810527,0,40,40,88,744,328,183,-9999
GHCND:USW00023160,19810528,3,50,50,84,708,311,178,-9999
GHCND:USW00023160,19810529,0,50,60,51,432,272,156,-9999
GHCND:USW00023160,19810530,0,10,20,94,798,322,150,-9999
GHCND:USW00023160,19810531,0,60,70,87,738,339,206,-9999
GHCND:USW00023160,19810601,0,40,60,76,642,339,183,-9999
GHCND:USW00023160,19810602,0,40,50,90,762,356,189,-9999
GHCND:USW00023160,19810603,0,10,20,99,840,356,189,-9999
GHCND:USW00023160,19810604,0,0,0,100,852,356,183,-9999
GHCND:USW00023160,19810605,0,10,10,95,810,378,211,-9999
GHCND:USW00023160,19810606,0,0,0,93,792,389,222,-9999
GHCND:USW00023160,19810607,0,0,0,100,852,406,222,-9999
GHCND:USW00023160,19810608,0,0,0,100,852,406,217,-9999
GHCND:USW00023160,19810609,0,0,0,100,852,400,233,-9999
GHCND:USW00023160,19810610,0,0,0,100,852,389,206,-9999
GHCND:USW00023160,19810611,0,0,0,100,852,383,228,-9999
GHCND:USW00023160,19810612,0,0,0,99,840,367,211,-9999
GHCND:USW00023160,19810613,0,0,0,100,852,361,206,-9999
GHCND:USW00023160,19810614,0,10,20,98,834,356,217,-9999
GHCND:USW00023160,19810615,0,0,0,100,858,350,194,-9999
GHCND:USW00023160,19810616,0,0,0,100,858,378,167,-9999
GHCND:USW00023160,19810617,0,0,0,100,858,389,233,-9999
GHCND:USW00023160,19810618,0,0,0,100,858,406,206,-9999
GHCND:USW00023160,19810619,0,0,0,100,858,406,211,-9999
GHCND:USW00023160,19810620,0,0,0,100,858,417,211,-9999
GHCND:USW00023160,19810621,0,0,0,100,858,417,217,-9999
GHCND:USW00023160,19810622,0,0,0,100,858,417,233,-9999
GHCND:USW00023160,19810623,0,20,20,96,822,417,239,-9999
GHCND:USW00023160,19810624,0,60,40,90,768,406,261,-9999
GHCND:USW00023160,19810625,41,60,40,67,576,417,256,-9999
GHCND:USW00023160,19810626,0,10,10,93,798,394,233,-9999
GHCND:USW00023160,19810627,0,70,80,58,498,378,256,-9999
GHCND:USW00023160,19810628,0,90,90,57,486,350,244,-9999
GHCND:USW00023160,19810629,0,60,50,89,762,372,244,-9999
GHCND:USW00023160,19810630,0,90,100,33,288,311,250,-9999
GHCND:USW00023160,19810701,0,40,50,72,612,361,233,-9999
GHCND:USW00023160,19810702,0,30,30,93,792,383,233,-9999
GHCND:USW00023160,19810703,0,30,30,81,690,394,250,-9999
GHCND:USW00023160,19810704,0,60,60,86,732,400,250,-9999
GHCND:USW00023160,19810705,0,60,80,100,852,411,256,-9999
GHCND:USW00023160,19810706,0,50,40,86,732,394,239,-9999
GHCND:USW00023160,19810707,10,80,80,67,576,367,217,-9999
GHCND:USW00023160,19810708,3,80,70,85,726,361,217,-9999
GHCND:USW00023160,19810709,137,50,40,92,780,372,233,-9999
GHCND:USW00023160,19810710,56,90,90,53,450,350,222,-9999
GHCND:USW00023160,19810711,5,70,60,82,696,339,222,-9999
GHCND:USW00023160,19810712,71,90,90,50,420,356,200,-9999
GHCND:USW00023160,19810713,0,80,70,88,744,344,211,-9999
GHCND:USW00023160,19810714,0,40,30,96,810,372,228,-9999
GHCND:USW00023160,19810715,0,60,50,75,630,378,244,-9999
GHCND:USW00023160,19810716,0,60,30,83,702,378,228,-9999
GHCND:USW00023160,19810717,61,80,70,69,582,356,233,-9999
GHCND:USW00023160,19810718,0,30,20,92,774,372,228,-9999
GHCND:USW00023160,19810719,168,90,80,81,684,372,206,-9999
GHCND:USW00023160,19810720,5,60,60,95,798,372,206,-9999
GHCND:USW00023160,19810721,188,60,40,72,600,394,228,-9999
GHCND:USW00023160,19810722,13,90,90,58,486,367,222,-9999
GHCND:USW00023160,19810723,10,50,40,74,618,389,250,-9999
GHCND:USW00023160,19810724,0,50,50,70,588,383,239,-9999
GHCND:USW00023160,19810725,323,80,90,47,390,311,200,-9999
GHCND:USW00023160,19810726,3,60,70,57,474,350,228,-9999
GHCND:USW00023160,19810727,269,50,40,71,594,367,217,-9999
GHCND:USW00023160,19810728,0,60,50,72,594,361,222,-9999
GHCND:USW00023160,19810729,231,80,70,82,678,350,206,-9999
GHCND:USW00023160,19810730,15,80,70,53,438,322,206,-9999
GHCND:USW00023160,19810731,0,80,60,72,594,322,211,-9999
GHCND:USW00023160,19810801,0,80,60,51,420,344,239,-9999
GHCND:USW00023160,19810802,0,40,20,86,708,367,228,-9999
GHCND:USW00023160,19810803,0,50,40,95,780,378,239,-9999
GHCND:USW00023160,19810804,0,80,80,97,798,378,233,-9999
GHCND:USW00023160,19810805,0,50,50,81,660,378,256,-9999
GHCND:USW00023160,19810806,0,60,50,71,576,378,244,-9999
GHCND:USW00023160,19810807,0,60,60,85,690,372,250,-9999
GHCND:USW00023160,19810808,46,50,30,81,660,356,228,-9999
GHCND:USW00023160,19810809,0,10,0,100,810,367,239,-9999
GHCND:USW00023160,19810810,0,70,90,53,432,328,228,-9999
GHCND:USW00023160,19810811,0,60,60,86,696,344,217,-9999
GHCND:USW00023160,19810812,0,50,50,78,624,356,217,-9999
GHCND:USW00023160,19810813,140,50,50,65,522,339,189,-9999
GHCND:USW00023160,19810814,0,60,40,82,654,333,200,-9999
GHCND:USW00023160,19810815,0,0,0,100,798,350,211,-9999
GHCND:USW00023160,19810816,0,0,10,99,792,356,200,-9999
GHCND:USW00023160,19810817,0,30,20,90,720,372,222,-9999
GHCND:USW00023160,19810818,0,30,10,100,798,367,228,-9999
GHCND:USW00023160,19810819,0,30,10,94,750,361,244,-9999
GHCND:USW00023160,19810820,0,0,0,100,792,372,250,-9999
GHCND:USW00023160,19810821,0,10,0,96,756,378,239,-9999
GHCND:USW00023160,19810822,0,70,70,66,522,372,261,-9999
GHCND:USW00023160,19810823,10,20,10,94,744,389,233,-9999
GHCND:USW00023160,19810824,0,20,30,82,648,394,233,-9999
GHCND:USW00023160,19810825,0,10,20,100,786,400,233,-9999
GHCND:USW00023160,19810826,0,20,10,90,702,406,233,-9999
GHCND:USW00023160,19810827,0,10,10,96,750,400,278,-9999
GHCND:USW00023160,19810828,0,10,10,100,780,389,261,-9999
GHCND:USW00023160,19810829,0,0,0,100,774,389,267,-9999
GHCND:USW00023160,19810830,0,50,50,71,546,389,256,-9999
GHCND:USW00023160,19810831,8,50,30,86,666,356,211,-9999
GHCND:USW00023160,19810901,5,20,10,93,714,344,206,-9999
GHCND:USW00023160,19810902,0,20,20,91,702,367,217,-9999
GHCND:USW00023160,19810903,0,40,30,89,678,367,228,-9999
GHCND:USW00023160,19810904,0,30,20,90,690,350,228,-9999
GHCND:USW00023160,19810905,51,60,60,52,396,339,189,-9999
GHCND:USW00023160,19810906,0,20,10,87,660,322,183,-9999
GHCND:USW00023160,19810907,0,20,30,100,762,344,178,-9999
GHCND:USW00023160,19810908,135,60,70,69,522,339,217,-9999
GHCND:USW00023160,19810909,0,10,10,96,726,344,206,-9999
GHCND:USW00023160,19810910,0,10,30,95,720,344,200,-9999
GHCND:USW00023160,19810911,0,30,30,98,738,350,206,-9999
GHCND:USW00023160,19810912,0,30,20,90,672,361,206,-9999
GHCND:USW00023160,19810913,0,20,20,80,600,367,206,-9999
GHCND:USW00023160,19810914,0,10,10,94,702,367,194,-9999
GHCND:USW00023160,19810915,0,10,10,100,744,367,200,-9999
GHCND:USW00023160,19810916,0,30,30,72,528,356,222,-9999
GHCND:USW00023160,19810917,13,10,10,97,714,344,211,-9999
GHCND:USW00023160,19810918,8,60,60,71,522,350,217,-9999
GHCND:USW00023160,19810919,0,30,40,92,672,333,189,-9999
GHCND:USW00023160,19810920,0,20,10,100,732,339,194,-9999
GHCND:USW00023160,19810921,0,60,60,74,546,344,194,-9999
GHCND:USW00023160,19810922,8,100,100,29,210,300,194,-9999
GHCND:USW00023160,19810923,25,80,70,68,498,300,178,-9999
GHCND:USW00023160,19810924,0,10,0,100,726,322,167,-9999
GHCND:USW00023160,19810925,0,0,0,100,726,333,167,-9999
GHCND:USW00023160,19810926,0,0,0,100,720,339,161,-9999
GHCND:USW00023160,19810927,0,30,50,100,720,367,161,-9999
GHCND:USW00023160,19810928,0,30,50,89,636,372,194,-9999
GHCND:USW00023160,19810929,0,50,70,90,648,350,183,-9999
GHCND:USW00023160,19810930,36,90,90,43,306,328,183,-9999
GHCND:USW00023160,19811001,5,80,90,50,360,306,189,-9999
GHCND:USW00023160,19811002,10,70,80,67,480,306,172,-9999
GHCND:USW00023160,19811003,0,0,0,100,708,272,117,-9999
GHCND:USW00023160,19811004,0,0,0,100,708,294,133,-9999
GHCND:USW00023160,19811005,0,10,10,98,690,300,128,-9999
GHCND:USW00023160,19811006,0,10,10,98,684,317,150,-9999
GHCND:USW00023160,19811007,0,10,20,94,660,317,194,-9999
GHCND:USW00023160,19811008,0,0,0,100,696,317,161,-9999
GHCND:USW00023160,19811009,0,10,20,88,612,300,144,-9999
GHCND:USW00023160,19811010,0,60,80,90,624,289,150,-9999
GHCND:USW00023160,19811011,0,30,40,73,510,283,172,-9999
GHCND:USW00023160,19811012,0,30,30,85,582,278,167,-9999
GHCND:USW00023160,19811013,0,60,50,83,570,267,139,-9999
GHCND:USW00023160,19811014,0,20,10,97,672,272,89,-9999
GHCND:USW00023160,19811015,0,20,0,100,684,250,94,-9999
GHCND:USW00023160,19811016,0,0,0,100,684,222,78,-9999
GHCND:USW00023160,19811017,0,0,0,100,678,244,56,-9999
GHCND:USW00023160,19811018,0,0,0,100,678,294,83,-9999
GHCND:USW00023160,19811019,0,0,0,94,636,300,150,-9999
GHCND:USW00023160,19811020,0,40,40,78,528,300,111,-9999
GHCND:USW00023160,19811021,0,70,80,33,222,250,150,-9999
GHCND:USW00023160,19811022,0,0,0,100,672,278,117,-9999
GHCND:USW00023160,19811023,0,0,0,100,672,261,128,-9999
GHCND:USW00023160,19811024,0,20,20,100,666,267,111,-9999
GHCND:USW00023160,19811025,0,0,0,97,648,267,94,-9999
GHCND:USW00023160,19811026,0,0,0,100,666,278,106,-9999
GHCND:USW00023160,19811027,0,80,100,69,456,289,117,-9999
GHCND:USW00023160,19811028,0,90,90,56,366,306,144,-9999
GHCND:USW00023160,19811029,0,0,0,100,660,239,111,-9999
GHCND:USW00023160,19811030,0,0,0,100,660,211,44,-9999
GHCND:USW00023160,19811031,0,0,0,100,654,244,17,-9999
GHCND:USW00023160,19811101,0,0,0,100,654,267,128,-9999
GHCND:USW00023160,19811102,0,0,0,100,654,289,117,-9999
GHCND:USW00023160,19811103,0,20,30,91,594,289,83,-9999
GHCND:USW00023160,19811104,0,0,0,100,648,289,94,-9999
GHCND:USW00023160,19811105,0,60,90,54,348,289,122,-9999
GHCND:USW00023160,19811106,0,20,30,93,600,272,128,-9999
GHCND:USW00023160,19811107,0,20,20,91,588,228,94,-9999
GHCND:USW00023160,19811108,0,80,100,79,504,239,78,-9999
GHCND:USW00023160,19811109,0,10,0,100,642,250,139,-9999
GHCND:USW00023160,19811110,0,0,0,100,642,261,117,-9999
GHCND:USW00023160,19811111,0,20,10,93,588,267,94,-9999
GHCND:USW00023160,19811112,0,0,0,100,636,272,83,-9999
GHCND:USW00023160,19811113,0,40,20,97,618,289,94,-9999
GHCND:USW00023160,19811114,0,80,80,74,474,272,106,-9999
GHCND:USW00023160,19811115,0,10,0,100,630,283,83,-9999
GHCND:USW00023160,19811116,0,0,0,100,630,283,94,-9999
GHCND:USW00023160,19811117,0,40,40,100,630,283,94,-9999
GHCND:USW00023160,19811118,0,20,20,100,630,244,83,-9999
GHCND:USW00023160,19811119,0,50,90,74,462,244,44,-9999
GHCND:USW00023160,19811120,0,0,0,100,624,261,56,-9999
GHCND:USW00023160,19811121,0,30,40,89,558,250,61,-9999
GHCND:USW00023160,19811122,0,70,100,80,498,244,72,-9999
GHCND:USW00023160,19811123,0,0,0,100,624,267,61,-9999
GHCND:USW00023160,19811124,0,0,0,100,618,300,83,-9999
GHCND:USW00023160,19811125,0,10,30,78,480,239,50,-9999
GHCND:USW00023160,19811126,0,50,50,80,498,189,11,-9999
GHCND:USW00023160,19811127,0,100,100,0,0,167,94,-9999
GHCND:USW00023160,19811128,8,80,70,39,240,189,100,-9999
GHCND:USW00023160,19811129,147,90,100,18,114,133,61,-9999
GHCND:USW00023160,19811130,0,20,10,93,570,133,33,-9999
GHCND:USW00023160,19811201,0,0,0,100,612,133,11,-9999
GHCND:USW00023160,19811202,0,0,0,100,612,194,11,-9999
GHCND:USW00023160,19811203,0,10,0,100,612,244,50,-9999
GHCND:USW00023160,19811204,0,60,90,51,312,239,78,-9999
GHCND:USW00023160,19811205,0,50,100,49,300,222,94,-9999
GHCND:USW00023160,19811206,0,0,0,100,606,233,72,-9999
GHCND:USW00023160,19811207,0,0,0,100,606,233,56,-9999
GHCND:USW00023160,19811208,0,0,0,100,606,283,67,-9999
GHCND:USW00023160,19811209,0,0,0,100,606,272,111,-9999
GHCND:USW00023160,19811210,0,50,70,97,588,261,78,-9999
GHCND:USW00023160,19811211,0,100,100,26,156,211,111,-9999
GHCND:USW00023160,19811212,0,100,100,29,174,206,94,-9999
GHCND:USW00023160,19811213,0,20,30,100,606,189,50,-9999
GHCND:USW00023160,19811214,0,50,70,100,600,189,28,-9999
GHCND:USW00023160,19811215,0,20,40,100,606,211,22,-9999
GHCND:USW00023160,19811216,0,50,90,96,576,228,44,-9999
GHCND:USW00023160,19811217,0,40,60,100,606,217,56,-9999
GHCND:USW00023160,19811218,0,30,40,100,606,222,50,-9999
GHCND:USW00023160,19811219,0,50,90,79,474,222,56,-9999
GHCND:USW00023160,19811220,0,20,10,96,582,233,78,-9999
GHCND:USW00023160,19811221,0,10,0,100,600,233,56,-9999
GHCND:USW00023160,19811222,0,20,30,100,606,144,22,-9999
GHCND:USW00023160,19811223,0,0,0,100,606,133,-17,-9999
GHCND:USW00023160,19811224,0,0,0,100,606,161,-28,-9999
GHCND:USW00023160,19811225,0,70,100,90,540,156,6,-9999
GHCND:USW00023160,19811226,0,70,100,83,504,183,6,-9999
GHCND:USW00023160,19811227,0,80,100,88,528,194,22,-9999
GHCND:USW00023160,19811228,0,10,20,100,606,194,22,-9999
GHCND:USW00023160,19811229,0,10,10,100,606,211,22,-9999
GHCND:USW00023160,19811230,0,50,50,80,486,206,56,-9999
GHCND:USW00023160,19811231,0,60,40,79,480,194,72,-9999
GHCND:USW00023160,19820101,8,90,100,6,36,150,89,-9999
GHCND:USW00023160,19820102,119,70,80,53,318,150,28,-9999
GHCND:USW00023160,19820103,3,40,40,86,522,89,11,-9999
GHCND:USW00023160,19820104,0,60,90,100,606,167,-17,-9999
GHCND:USW00023160,19820105,3,100,100,2,12,156,56,-9999
GHCND:USW00023160,19820106,3,90,90,33,204,150,83,-9999
GHCND:USW00023160,19820107,0,80,70,60,366,128,44,-9999
GHCND:USW00023160,19820108,0,60,70,95,582,189,17,-9999
GHCND:USW00023160,19820109,0,50,80,87,534,206,83,-9999
GHCND:USW00023160,19820110,3,80,80,57,348,233,78,-9999
GHCND:USW00023160,19820111,18,80,90,62,384,189,100,-9999
GHCND:USW00023160,19820112,94,90,100,9,54,128,50,-9999
GHCND:USW00023160,19820113,0,0,0,97,594,117,0,-9999
GHCND:USW00023160,19820114,0,50,80,94,576,144,0,-9999
GHCND:USW00023160,19820115,0,0,0,100,618,172,6,-9999
GHCND:USW00023160,19820116,0,30,60,100,618,183,11,-9999
GHCND:USW00023160,19820117,0,40,70,78,486,222,39,-9999
GHCND:USW00023160,19820118,0,70,100,92,576,217,44,-9999
GHCND:USW00023160,19820119,0,100,100,0,0,172,78,-9999
GHCND:USW00023160,19820120,0,10,10,100,624,200,44,-9999
GHCND:USW00023160,19820121,102,40,10,92,576,167,28,-9999
GHCND:USW00023160,19820122,0,40,30,96,606,117,17,-9999
GHCND:USW00023160,19820123,0,0,0,100,624,139,-17,-9999
GHCND:USW00023160,19820124,0,0,0,100,630,189,0,-9999
GHCND:USW00023160,19820125,0,0,0,100,630,267,44,-9999
GHCND:USW00023160,19820126,0,0,0,100,630,250,83,-9999
GHCND:USW00023160,19820127,0,0,0,100,630,222,33,-9999
GHCND:USW00023160,19820128,0,60,100,35,222,206,50,-9999
GHCND:USW00023160,19820129,46,80,90,47,300,106,22,-9999
GHCND:USW00023160,19820130,0,0,0,100,636,139,11,-9999
GHCND:USW00023160,19820131,0,30,60,100,636,156,6,-9999
GHCND:USW00023160,19820201,0,20,30,100,642,128,6,-9999
GHCND:USW00023160,19820202,0,10,0,100,642,139,-17,-9999
GHCND:USW00023160,19820203,0,0,0,100,642,156,0,-9999
GHCND:USW00023160,19820204,0,40,60,99,642,172,17,-9999
GHCND:USW00023160,19820205,0,90,100,38,246,133,33,-9999
GHCND:USW00023160,19820206,0,100,100,68,438,156,33,-9999
GHCND:USW00023160,19820207,0,90,90,66,432,183,61,-9999
GHCND:USW00023160,19820208,0,80,100,18,114,111,39,-9999
GHCND:USW00023160,19820209,0,60,70,90,588,161,11,-9999
GHCND:USW00023160,19820210,0,100,100,67,438,189,78,-9999
GHCND:USW00023160,19820211,3,70,90,42,270,167,67,-9999
GHCND:USW00023160,19820212,0,80,100,72,474,183,28,-9999
GHCND:USW00023160,19820213,0,30,10,100,660,228,89,-9999
GHCND:USW00023160,19820214,0,60,70,79,522,206,61,-9999
